step,amount,nameOrig,bankOrig,nameDest,bankDest
11,378.79,21654,swedbank,34870,handelsbanken
11,297.88,23033,swedbank,21476,swedbank
11,649.32,88609,others,86920,others
11,270.63,93568,others,30144,handelsbanken
11,463.68,88341,others,44507,others
11,848.62,38400,handelsbanken,90323,others
11,1191.24,32834,handelsbanken,32004,handelsbanken
11,991.97,91373,others,12865,swedbank
11,670.72,80890,others,14153,swedbank
11,1116.57,19280,swedbank,37450,handelsbanken
11,481.18,97052,others,25839,swedbank
11,1756.39,13177,swedbank,369,swedbank
11,1315.54,75729,others,81207,others
11,539.51,51205,others,66840,others
11,800.26,92058,others,25584,swedbank
11,904.51,80062,others,97315,others
11,808.83,62927,others,26531,swedbank
11,546.55,95395,others,66692,others
11,634.48,62780,others,78176,others
11,807.76,67150,others,51285,others
11,617.82,21753,swedbank,12712,swedbank
11,642.59,23338,swedbank,20134,swedbank
11,1524.12,33908,handelsbanken,8771,swedbank
11,388.71,12094,swedbank,74389,others
11,1078.15,68861,others,44067,others
11,1380.4,30751,handelsbanken,28489,handelsbanken
11,517.6,99569,others,45644,others
11,1106.59,72427,others,5190,swedbank
11,586.52,4032,swedbank,68240,others
11,1339.04,34314,handelsbanken,30228,handelsbanken
11,1454.5,50817,others,50086,others
11,690.57,27714,handelsbanken,35056,handelsbanken
11,554.63,91116,others,42012,others
11,1171.88,4342,swedbank,96482,others
11,208.88,27937,handelsbanken,37485,handelsbanken
11,1279.27,38365,handelsbanken,90147,others
11,259.59,13999,swedbank,23291,swedbank
11,1264.76,32930,handelsbanken,37069,handelsbanken
12,120.23,32976,handelsbanken,50449,others
12,79.54,58222,others,1574,swedbank
12,2017.45,33940,handelsbanken,37924,handelsbanken
12,594.84,7783,swedbank,60088,others
12,679.01,14947,swedbank,10781,swedbank
12,407.42,36084,handelsbanken,22772,swedbank
12,717.86,28031,handelsbanken,40643,handelsbanken
12,942.36,22543,swedbank,57066,others
12,924.66,19031,swedbank,41843,others
12,1403.74,49087,others,13180,swedbank
12,662.8,58322,others,85098,others
12,375.46,6493,swedbank,20258,swedbank
12,456.44,29819,handelsbanken,36459,handelsbanken
12,1256.97,30499,handelsbanken,35264,handelsbanken
12,522.78,41560,others,353,swedbank
12,260.56,33140,handelsbanken,29731,handelsbanken
12,2125.34,99653,others,46212,others
12,1236.41,23211,swedbank,22829,swedbank
12,806.1,41383,others,33907,handelsbanken
12,282.49,29688,handelsbanken,38332,handelsbanken
12,211.7,76279,others,89088,others
12,429.09,36865,handelsbanken,32696,handelsbanken
12,887.14,58083,others,48019,others
12,395.4,35013,handelsbanken,33877,handelsbanken
12,1296.88,91249,others,21431,swedbank
12,621.84,11444,swedbank,35547,handelsbanken
12,751.86,32427,handelsbanken,35326,handelsbanken
12,509.68,26733,swedbank,49185,others
12,163.38,78232,others,79084,others
12,105.78,84520,others,7996,swedbank
12,882.29,31263,handelsbanken,36566,handelsbanken
12,372.97,36803,handelsbanken,33187,handelsbanken
12,676.17,38969,handelsbanken,39927,handelsbanken
12,380.45,71102,others,61506,others
12,880.71,69732,others,25498,swedbank
12,395.35,18293,swedbank,17204,swedbank
12,334.71,87328,others,36286,handelsbanken
12,1391.23,1859,swedbank,23668,swedbank
13,559.71,41029,handelsbanken,86201,others
13,873.71,65757,others,80189,others
13,1365.36,26219,swedbank,3269,swedbank
13,832.62,40167,handelsbanken,38946,handelsbanken
13,910.41,99698,others,49957,others
13,633.94,56180,others,19196,swedbank
13,1147.42,21801,swedbank,85963,others
13,1511.18,5103,swedbank,6448,swedbank
13,660.66,7787,swedbank,33411,handelsbanken
13,1036.69,56741,others,54058,others
13,771.04,22882,swedbank,8681,swedbank
13,1196.55,76120,others,19961,swedbank
13,130.26,16660,swedbank,34403,handelsbanken
13,1137.69,19106,swedbank,55038,others
13,1041.64,58993,others,14596,swedbank
13,249.18,77040,others,73857,others
13,426.85,79989,others,84463,others
13,1338.12,60842,others,25714,swedbank
13,1333.92,40972,handelsbanken,40670,handelsbanken
13,1101.34,21174,swedbank,10386,swedbank
13,885.02,65036,others,79573,others
13,444.76,30985,handelsbanken,29253,handelsbanken
13,944.0,71982,others,1408,swedbank
13,789.18,6236,swedbank,44108,others
13,1502.41,86331,others,39724,handelsbanken
13,181.9,77593,others,38454,handelsbanken
13,237.62,31739,handelsbanken,36344,handelsbanken
13,1059.93,23932,swedbank,10523,swedbank
13,600.74,29037,handelsbanken,40140,handelsbanken
13,1812.19,82293,others,75803,others
13,758.71,18641,swedbank,65521,others
13,1458.79,29736,handelsbanken,39985,handelsbanken
13,603.18,52220,others,81743,others
13,1255.95,7851,swedbank,3832,swedbank
13,756.04,6318,swedbank,42914,others
13,1404.95,34413,handelsbanken,30933,handelsbanken
13,1332.73,43410,others,66637,others
13,900.65,60291,others,98611,others
13,1094.08,80453,others,36323,handelsbanken
13,1086.36,12037,swedbank,330,swedbank
13,81.54,74971,others,83232,others
13,1183.61,80212,others,46936,others
13,686.13,8659,swedbank,77831,others
13,1061.13,44537,others,86867,others
13,527.32,39617,handelsbanken,4089,swedbank
13,1075.54,29570,handelsbanken,34901,handelsbanken
13,860.33,38072,handelsbanken,29149,handelsbanken
14,492.86,16833,swedbank,40733,handelsbanken
14,195.83,39772,handelsbanken,30195,handelsbanken
14,552.12,89977,others,75183,others
14,1539.21,98305,others,36440,handelsbanken
14,536.41,53359,others,39458,handelsbanken
14,260.62,62003,others,19340,swedbank
14,225.55,23829,swedbank,3759,swedbank
14,1999.34,40818,handelsbanken,39539,handelsbanken
14,2172.32,28314,handelsbanken,37305,handelsbanken
14,1360.84,33675,handelsbanken,24274,swedbank
14,587.07,14553,swedbank,51482,others
14,1704.78,35261,handelsbanken,57747,others
14,274.96,66624,others,70810,others
14,191.85,71313,others,34879,handelsbanken
14,686.23,90191,others,57487,others
14,777.37,2534,swedbank,10618,swedbank
14,970.88,99628,others,51675,others
14,1331.7,29461,handelsbanken,63845,others
14,1166.64,34788,handelsbanken,29931,handelsbanken
14,974.86,64461,others,85696,others
14,963.03,22019,swedbank,713,swedbank
14,236.35,3113,swedbank,23186,swedbank
14,219.32,30663,handelsbanken,76850,others
14,793.42,5293,swedbank,90300,others
14,173.62,26190,swedbank,83726,others
14,374.51,50728,others,19963,swedbank
14,967.47,667,swedbank,79663,others
14,996.66,39279,handelsbanken,29781,handelsbanken
14,822.62,65557,others,33018,handelsbanken
14,405.74,34488,handelsbanken,73366,others
14,1166.73,61794,others,6779,swedbank
14,321.5,70635,others,68715,others
14,1203.49,40686,handelsbanken,10732,swedbank
14,611.33,34241,handelsbanken,36371,handelsbanken
14,738.88,19719,swedbank,76046,others
14,935.14,68730,others,44392,others
14,743.21,36583,handelsbanken,29601,handelsbanken
14,130.24,47553,others,29832,handelsbanken
14,579.84,61125,others,13852,swedbank
14,856.15,38178,handelsbanken,31900,handelsbanken
14,927.91,88020,others,57449,others
14,617.85,978,swedbank,8760,swedbank
14,1705.02,29917,handelsbanken,40643,handelsbanken
15,926.31,75433,others,15131,swedbank
15,1220.17,36733,handelsbanken,38588,handelsbanken
15,483.29,29319,handelsbanken,35032,handelsbanken
15,329.22,994,swedbank,84405,others
15,107.61,40806,handelsbanken,27994,handelsbanken
15,1878.53,29579,handelsbanken,37255,handelsbanken
15,1317.48,2521,swedbank,62497,others
15,506.44,25050,swedbank,13070,swedbank
15,1158.03,30994,handelsbanken,28171,handelsbanken
15,779.53,288,swedbank,20567,swedbank
15,849.12,1810,swedbank,12712,swedbank
15,1529.51,23813,swedbank,13428,swedbank
15,1434.33,97142,others,39872,handelsbanken
15,1653.68,16676,swedbank,25024,swedbank
15,793.92,96980,others,62142,others
15,792.85,32155,handelsbanken,33032,handelsbanken
15,491.5,20747,swedbank,62698,others
15,2130.84,29877,handelsbanken,36819,handelsbanken
15,978.76,33197,handelsbanken,28807,handelsbanken
15,1069.36,32707,handelsbanken,35994,handelsbanken
15,1125.91,38698,handelsbanken,33201,handelsbanken
15,816.16,24348,swedbank,15353,swedbank
15,118.18,40226,handelsbanken,38397,handelsbanken
15,438.07,32796,handelsbanken,28343,handelsbanken
15,237.62,35382,handelsbanken,37801,handelsbanken
15,825.22,41027,handelsbanken,38506,handelsbanken
15,206.36,35643,handelsbanken,29216,handelsbanken
15,1168.18,36841,handelsbanken,33856,handelsbanken
15,452.04,56445,others,92910,others
15,881.79,99419,others,78354,others
15,1656.98,44319,others,78680,others
15,1469.4,41430,others,3839,swedbank
15,432.88,55720,others,57088,others
15,302.98,93201,others,81056,others
15,750.19,41091,handelsbanken,52745,others
15,352.96,15738,swedbank,37783,handelsbanken
15,797.63,7107,swedbank,74087,others
15,1724.54,66564,others,81375,others
15,640.3,42836,others,58996,others
15,849.16,75209,others,1207,swedbank
15,697.68,38959,handelsbanken,33287,handelsbanken
15,626.48,28506,handelsbanken,28894,handelsbanken
15,741.56,66138,others,77796,others
15,723.78,27689,swedbank,90624,others
15,1152.99,93007,others,48346,others
15,826.24,36892,handelsbanken,34308,handelsbanken
15,1072.46,12543,swedbank,12066,swedbank
15,1697.3,31429,handelsbanken,29680,handelsbanken
15,956.29,44613,others,93981,others
15,1741.96,75101,others,75286,others
15,839.04,91208,others,92328,others
15,997.13,12632,swedbank,39476,handelsbanken
15,684.57,7211,swedbank,22397,swedbank
15,1327.63,12848,swedbank,8525,swedbank
15,164.77,87909,others,62119,others
15,1210.61,71503,others,3855,swedbank
16,304.9,34161,handelsbanken,28239,handelsbanken
16,378.78,32184,handelsbanken,31408,handelsbanken
16,489.48,43342,others,11729,swedbank
16,1458.72,33246,handelsbanken,33744,handelsbanken
16,764.68,40781,handelsbanken,31159,handelsbanken
16,1103.95,34688,handelsbanken,34152,handelsbanken
16,1123.33,27825,handelsbanken,96717,others
16,426.75,16696,swedbank,15186,swedbank
16,242.21,4315,swedbank,16331,swedbank
16,1025.94,30060,handelsbanken,35740,handelsbanken
16,582.33,84462,others,30545,handelsbanken
16,377.88,39249,handelsbanken,38068,handelsbanken
16,782.25,30758,handelsbanken,40276,handelsbanken
16,1155.21,52488,others,70955,others
16,1435.64,29338,handelsbanken,89068,others
16,1025.42,35582,handelsbanken,32237,handelsbanken
16,434.29,29271,handelsbanken,35826,handelsbanken
16,710.8,32906,handelsbanken,27833,handelsbanken
16,1606.1,34195,handelsbanken,30231,handelsbanken
16,860.33,38203,handelsbanken,40206,handelsbanken
16,1200.44,35996,handelsbanken,34625,handelsbanken
16,1010.61,16514,swedbank,6360,swedbank
16,973.16,20180,swedbank,99083,others
16,299.83,19644,swedbank,89820,others
16,629.93,32451,handelsbanken,40995,handelsbanken
16,205.07,76447,others,56810,others
16,677.94,71998,others,74698,others
16,702.15,54993,others,45720,others
16,404.09,5090,swedbank,87418,others
16,558.39,11108,swedbank,14084,swedbank
16,1404.95,31639,handelsbanken,38944,handelsbanken
16,750.24,468,swedbank,95199,others
16,1693.33,13803,swedbank,19349,swedbank
16,945.7,85074,others,57747,others
16,709.24,53112,others,55617,others
16,1100.6,99870,others,37519,handelsbanken
16,1057.46,38864,handelsbanken,32007,handelsbanken
16,523.52,49722,others,25059,swedbank
16,875.42,36586,handelsbanken,98979,others
16,1020.07,95835,others,52295,others
16,419.9,2164,swedbank,17396,swedbank
16,731.92,30403,handelsbanken,40643,handelsbanken
16,858.79,56519,others,94438,others
16,806.66,34523,handelsbanken,39095,handelsbanken
16,1290.19,92870,others,47510,others
16,924.18,77643,others,45617,others
16,772.07,87010,others,53777,others
17,1434.18,31166,handelsbanken,37715,handelsbanken
17,1118.58,26578,swedbank,54750,others
17,879.64,95050,others,20256,swedbank
17,1237.34,16044,swedbank,35318,handelsbanken
17,569.54,53849,others,58048,others
17,355.57,40584,handelsbanken,40543,handelsbanken
17,494.9,218,swedbank,23336,swedbank
17,662.8,27459,swedbank,59948,others
17,611.11,37365,handelsbanken,38469,handelsbanken
17,1073.76,57990,others,42576,others
17,778.44,10357,swedbank,41481,others
17,827.91,28547,handelsbanken,40643,handelsbanken
17,372.8,34594,handelsbanken,28595,handelsbanken
17,813.06,65500,others,25390,swedbank
17,779.49,69051,others,8839,swedbank
17,745.35,37464,handelsbanken,29042,handelsbanken
17,1023.0,56130,others,14596,swedbank
17,1721.24,63065,others,61730,others
17,895.31,47525,others,19963,swedbank
17,1522.02,24378,swedbank,21319,swedbank
17,1174.78,28586,handelsbanken,27818,handelsbanken
17,1242.39,47777,others,71933,others
17,673.98,97398,others,12360,swedbank
17,545.25,4174,swedbank,97315,others
17,1077.55,25120,swedbank,85340,others
17,538.96,86565,others,15564,swedbank
17,857.75,28014,handelsbanken,37026,handelsbanken
17,487.48,13156,swedbank,25166,swedbank
17,943.92,33792,handelsbanken,38451,handelsbanken
17,91.07,28537,handelsbanken,38823,handelsbanken
17,621.84,67229,others,25906,swedbank
17,1272.73,40740,handelsbanken,38977,handelsbanken
17,430.55,33356,handelsbanken,28771,handelsbanken
17,1418.06,96711,others,76272,others
17,799.69,14762,swedbank,75484,others
17,981.73,35286,handelsbanken,45220,others
17,435.84,74154,others,89629,others
17,1169.6,45950,others,15700,swedbank
17,954.02,64591,others,6886,swedbank
17,627.69,874,swedbank,19586,swedbank
17,1168.91,62627,others,19873,swedbank
18,802.89,75595,others,5598,swedbank
18,1293.08,48889,others,11410,swedbank
18,940.6,843,swedbank,3756,swedbank
18,1165.17,25872,swedbank,77788,others
18,1152.37,28020,handelsbanken,6061,swedbank
18,1189.73,49600,others,29609,handelsbanken
18,1150.94,29376,handelsbanken,40643,handelsbanken
18,1457.38,37960,handelsbanken,93423,others
18,657.26,90168,others,19304,swedbank
18,1050.69,40412,handelsbanken,40613,handelsbanken
18,536.32,37987,handelsbanken,32744,handelsbanken
18,1207.41,79167,others,38987,handelsbanken
18,702.62,65267,others,61839,others
18,579.91,34013,handelsbanken,40670,handelsbanken
18,1343.23,27363,swedbank,12643,swedbank
18,507.11,44780,others,31048,handelsbanken
18,1766.87,37441,handelsbanken,29931,handelsbanken
18,1918.72,55612,others,88890,others
18,1258.71,23394,swedbank,23739,swedbank
18,577.98,41985,others,5254,swedbank
18,224.25,73674,others,51783,others
18,560.22,96867,others,7957,swedbank
18,862.02,41242,others,85995,others
18,765.68,18106,swedbank,32694,handelsbanken
18,320.56,44094,others,70766,others
18,944.48,92071,others,46212,others
18,653.35,44226,others,78130,others
18,1274.65,31615,handelsbanken,28021,handelsbanken
18,973.2,44508,others,81786,others
18,730.34,37186,handelsbanken,39728,handelsbanken
18,389.54,2972,swedbank,17396,swedbank
18,773.64,23862,swedbank,57747,others
18,345.73,4283,swedbank,12880,swedbank
18,1392.67,8410,swedbank,25543,swedbank
18,300.96,63065,others,86538,others
18,1254.26,11715,swedbank,77208,others
18,1531.46,79489,others,48309,others
18,300.83,7061,swedbank,6836,swedbank
18,1105.31,14045,swedbank,22274,swedbank
19,638.56,63238,others,86168,others
19,1633.03,26779,swedbank,82322,others
19,573.8,62873,others,56195,others
19,1265.77,37055,handelsbanken,63922,others
19,539.56,11996,swedbank,86655,others
19,907.25,83946,others,82033,others
19,1527.62,7492,swedbank,22877,swedbank
19,661.67,57818,others,48986,others
19,785.35,2355,swedbank,5290,swedbank
19,1520.28,31573,handelsbanken,28333,handelsbanken
19,738.41,6208,swedbank,8574,swedbank
19,1221.84,24155,swedbank,12619,swedbank
19,1116.52,63199,others,90285,others
19,230.24,33673,handelsbanken,11410,swedbank
19,830.06,69549,others,722,swedbank
19,902.81,37209,handelsbanken,30732,handelsbanken
19,1151.0,13016,swedbank,16594,swedbank
19,549.69,45763,others,7638,swedbank
19,739.49,60760,others,37520,handelsbanken
19,1148.13,30870,handelsbanken,30652,handelsbanken
19,1346.54,31834,handelsbanken,28508,handelsbanken
19,977.66,39188,handelsbanken,27798,handelsbanken
19,607.82,52604,others,30735,handelsbanken
19,1239.92,38096,handelsbanken,36016,handelsbanken
19,1258.62,28302,handelsbanken,28840,handelsbanken
19,306.02,30136,handelsbanken,15917,swedbank
19,365.08,6262,swedbank,77371,others
19,1112.59,34860,handelsbanken,50502,others
19,1277.43,28299,handelsbanken,12290,swedbank
19,133.36,39140,handelsbanken,90200,others
19,1531.67,42963,others,66580,others
19,1239.9,49326,others,236,swedbank
19,593.14,28817,handelsbanken,39009,handelsbanken
19,956.86,30492,handelsbanken,32749,handelsbanken
19,928.46,28213,handelsbanken,34466,handelsbanken
19,194.42,40744,handelsbanken,29078,handelsbanken
19,1083.79,29203,handelsbanken,8393,swedbank
19,1279.27,1698,swedbank,56155,others
19,1105.32,24084,swedbank,11159,swedbank
19,575.56,48888,others,39841,handelsbanken
19,901.76,24140,swedbank,12712,swedbank
19,1088.41,31382,handelsbanken,35513,handelsbanken
19,1063.66,24411,swedbank,26906,swedbank
19,1099.3,30910,handelsbanken,63076,others
19,903.46,40766,handelsbanken,28688,handelsbanken
19,1078.06,73468,others,90300,others
19,625.31,13340,swedbank,33889,handelsbanken
20,1729.37,50910,others,4011,swedbank
20,1455.92,14316,swedbank,20672,swedbank
20,1830.97,51495,others,60954,others
20,979.38,99432,others,57747,others
20,800.3,13129,swedbank,19349,swedbank
20,549.04,35006,handelsbanken,28203,handelsbanken
20,658.86,99993,others,97455,others
20,915.33,79967,others,65006,others
20,47.82,97608,others,46251,others
20,780.66,83081,others,81888,others
20,1148.74,10748,swedbank,61387,others
20,549.03,72802,others,11410,swedbank
20,155.84,29607,handelsbanken,40576,handelsbanken
20,827.94,35926,handelsbanken,37997,handelsbanken
20,1518.19,78086,others,57545,others
20,1105.31,24085,swedbank,29746,handelsbanken
20,1531.55,36967,handelsbanken,30042,handelsbanken
20,527.97,45937,others,45405,others
20,467.15,32042,handelsbanken,32292,handelsbanken
20,615.41,50480,others,83132,others
20,604.88,9824,swedbank,25705,swedbank
20,471.39,88165,others,76910,others
20,970.85,36621,handelsbanken,32486,handelsbanken
20,1004.11,8177,swedbank,7927,swedbank
20,927.41,67706,others,34748,handelsbanken
20,717.83,31115,handelsbanken,30085,handelsbanken
20,633.92,59309,others,74556,others
20,873.77,13881,swedbank,22408,swedbank
20,1079.45,12955,swedbank,98336,others
20,1012.89,34920,handelsbanken,40446,handelsbanken
20,909.91,95792,others,93836,others
20,819.91,25333,swedbank,2458,swedbank
20,831.56,13604,swedbank,25188,swedbank
20,1424.85,8856,swedbank,19963,swedbank
20,1097.98,6073,swedbank,9467,swedbank
20,767.28,45859,others,86246,others
20,958.5,26036,swedbank,19539,swedbank
20,217.99,4284,swedbank,67560,others
20,585.27,10681,swedbank,81856,others
